Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.People,Serious.Fatal.Injuries,Serious.Fatal.Rate,Aircraft.Destroyed,Serious.Fatal,Injury.Rate,Destroyed
20001212X19784,Accident,IAD99LA068,1999-09-21,"FRIENDLY, MD",United States,VKX,POTOMAC AIRFIELD,Non-Fatal,Substantial,Airplane,N63325,Cessna,172P,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,2.0,IMC,Takeoff,Probable Cause,04-11-2009,2.0,,,False,0.0,0.0,False
20001212X20032,Accident,NYC00LA009,1999-10-09,"BURKITTSVILLE, MD",United States,NONE,,Non-Fatal,Substantial,Airplane,N7856,Grumman,G164,No,1.0,Reciprocating,UNK,Aerial Application,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,08-09-2015,0.0,,,False,0.0,0.0,False
20001212X20487,Accident,FTW00FA083B,2000-02-16,"MCALESTER, OK",United States,MLC,MCALESTER REGIONAL,Fatal(1),Substantial,Airplane,N9505B,Cessna,208B,No,1.0,Turbo Prop,NSCH,Unknown,,1.0,0.0,,1.0,VMC,Maneuvering,Probable Cause,28-01-2010,2.0,,,False,1.0,0.5,False
20001212X21625,Accident,SEA00WA130,2000-07-10,"CHILKO LAKE, Canada",Canada,,,Fatal(4),Destroyed,Airplane,N8804P,Piper,PA-24-260,No,1.0,Unknown,,Personal,,4.0,0.0,,0.0,UNK,Unknown,Foreign,12-07-2000,4.0,,,True,4.0,1.0,True
20001212X21880,Accident,SEA00WA163,2000-08-15,"TESLIN LAKE, CANADA",Canada,,,Fatal(2),Substantial,Airplane,,Cessna,208,No,1.0,Unknown,UNK,Public Aircraft,,2.0,0.0,,0.0,UNK,Unknown,Foreign,18-08-2000,2.0,,,False,2.0,1.0,False
20020201X00156,Accident,CHI00LA312,2000-09-14,"BELLEVILLE, MI",United States,YIP,Willow Run Airport,Non-Fatal,Substantial,Airplane,N806BF,Cessna,208B,No,1.0,Turbo Prop,NSCH,Unknown,,0.0,0.0,,1.0,VMC,Takeoff,Probable Cause,01-02-2016,1.0,,,False,0.0,0.0,False
20030930X01615,Accident,IAD01LA110,2000-11-26,"Boston, MA",United States,,,Non-Fatal,,Airplane,EI-CRL,Boeing,767,No,2.0,Unknown,SCHD,Unknown,Alitalia Linee Aeree Italiane Spa,0.0,2.0,,0.0,Unknown,Descent,Probable Cause,11-01-2016,2.0,,,False,2.0,1.0,False
20010108X00065,Accident,MIA01WA053,2000-12-28,"Rio Sidra, Panama",Panama,,,Fatal(2),Destroyed,Airplane,,Cessna,206,No,1.0,Unknown,NSCH,Unknown,,2.0,0.0,,0.0,IMC,Unknown,Foreign,,2.0,,,True,2.0,1.0,True
20010116X00306,Accident,MIA01LA059,2001-01-07,"PARKTON, NC",United States,35W,Southern Comforts Aerodrome,Non-Fatal,Substantial,Airplane,N5883B,Cessna,182A,No,1.0,Reciprocating,,Skydiving,,0.0,0.0,,1.0,VMC,Descent,Probable Cause,10-12-2014,1.0,,,False,0.0,0.0,False
20010131X00375,Accident,MIA01WA063,2001-01-25,"Augeburg, Germany",Germany,,,Fatal(4),Destroyed,Airplane,N747AG,Piper,PA-34-200T,No,1.0,Unknown,,Unknown,,4.0,1.0,,0.0,IMC,Unknown,Foreign,,5.0,5.0,,True,5.0,1.0,True
20010206X00402,Accident,LAX01WA084,2001-01-26,"Newman, Australia",Australia,,,Fatal(4),Destroyed,Airplane,,Cessna,310R,No,1.0,Unknown,,Public Aircraft,,4.0,0.0,,0.0,VMC,Unknown,Foreign,,4.0,,,True,4.0,1.0,True
20010313X00576,Accident,NYC01WA079,2001-02-15,"STAUNING, DENMARK",Denmark,,,Non-Fatal,Substantial,Airplane,,Cessna,340A,No,1.0,Unknown,,Personal,,0.0,0.0,,6.0,IMC,Unknown,Foreign,,6.0,,,False,0.0,0.0,False
20010305X00538,Accident,MIA01WA087,2001-02-24,"HIGUEROTE, Venezuela",Venezuela,,,Fatal(7),Destroyed,Airplane,,Cessna,206,No,1.0,Unknown,,Unknown,,7.0,0.0,,0.0,VMC,Unknown,Foreign,,7.0,,,True,7.0,1.0,True
20010314X00580,Accident,MIA01WA098,2001-03-08,"HAMBURG, GERMANY",Germany,,,Non-Fatal,Substantial,Airplane,N909M,Cessna,525,No,1.0,Unknown,,Unknown,,0.0,0.0,,1.0,VMC,Unknown,Foreign,,1.0,,,False,0.0,0.0,False
20010330X00683,Accident,NYC01WA090,2001-03-22,"ORLEANS, FRANCE",France,,,Non-Fatal,Substantial,Airplane,,Piper,PA-31-350,No,1.0,Unknown,NSCH,Unknown,,0.0,0.0,,9.0,VMC,Unknown,Foreign,25-06-2009,9.0,,,False,0.0,0.0,False
20010412X00732,Accident,MIA01WA111,2001-04-05,"LAS MAJAGUAS, VENEZUELA",Venezuela,,,Non-Fatal,Substantial,Airplane,,Beech,200,No,1.0,Unknown,NSCH,Unknown,,0.0,0.0,1.0,8.0,VMC,Unknown,Foreign,,8.0,,,False,0.0,0.0,False
20010502X00855,Accident,NYC01WA100,2001-04-13,"Sulmona, Italy",Italy,,,Fatal(4),Destroyed,Airplane,,Cessna,182,No,1.0,Unknown,,Personal,,4.0,0.0,,0.0,Unknown,Unknown,Foreign,,4.0,,,True,4.0,1.0,True
20010502X00849,Accident,NYC01WA104,2001-04-22,"Saint Mamet, France",France,,,Fatal(3),Destroyed,Airplane,N200YS,Mooney,M20E,No,1.0,Reciprocating,,Unknown,,3.0,0.0,0.0,0.0,Unknown,Unknown,Foreign,29-12-2008,3.0,3.0,1.0,True,3.0,1.0,True
20010504X00878,Accident,SEA01WA078,2001-04-25,"BELLA BELLA, BC, CANADA",Canada,,,Non-Fatal,Substantial,Airplane,N736ZT,Cessna,TR182,No,1.0,Unknown,,Unknown,,0.0,0.0,,1.0,Unknown,Unknown,Foreign,,1.0,,,False,0.0,0.0,False
20010503X00870,Accident,MIA01WA133,2001-04-28,"ROQUE PEREZ, Argentina",Argentina,,,Fatal(10),Destroyed,Airplane,,Cessna,208B,No,1.0,Unknown,NSCH,Unknown,,10.0,0.0,,0.0,IMC,Unknown,Foreign,,10.0,,,True,10.0,1.0,True
20010514X00934,Accident,WAS01RA005,2001-05-04,"COBAN, Guatemala",Guatemala,,,Fatal(5),Destroyed,Airplane,,Cessna,182J,No,1.0,Unknown,NSCH,Unknown,,5.0,0.0,,0.0,IMC,Unknown,Foreign,,5.0,,,True,5.0,1.0,True
20010521X00976,Accident,MIA01WA141,2001-05-12,"MALDON ESSEX, UNITED KINGDOM",United Kingdom,,,Fatal(2),Substantial,Airplane,,Piper,PA-24-250,No,1.0,Unknown,,Unknown,,2.0,0.0,,0.0,VMC,Unknown,Foreign,,2.0,,,False,2.0,1.0,False
20010529X01019,Accident,IAD01WA057,2001-05-12,"LEICESTER, UNITED KINGDOM",United Kingdom,,,Fatal(2),Substantial,Airplane,,Cessna,182S,No,1.0,Unknown,,Personal,,2.0,0.0,,0.0,VMC,Unknown,Foreign,,2.0,,,False,2.0,1.0,False
20010517X00948,Accident,WAS01WA007,2001-05-15,"ZUMATLAN, Mexico",Mexico,,,Fatal(2),Destroyed,Airplane,,Cessna,182,No,1.0,Unknown,,Personal,,2.0,0.0,,0.0,IMC,Unknown,Foreign,,2.0,,,True,2.0,1.0,True
20010529X01021,Accident,NYC01WA129,2001-05-21,"WESTON, IRELAND",Ireland,,,Non-Fatal,Substantial,Airplane,,Piper,PA-28,No,1.0,Unknown,,Unknown,,0.0,0.0,,2.0,Unknown,Unknown,Foreign,,2.0,,,False,0.0,0.0,False
20081006X73142,Accident,LAX01FA308,2001-06-03,"LYTLE CREEK, CA",United States,,,Fatal(1),Substantial,Airplane,N8253W,Piper,PA-28-181,No,1.0,Reciprocating,,Personal,,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,14-01-2009,1.0,1.0,1.0,False,1.0,1.0,False
20010712X01388,Accident,WAS01RA013,2001-07-03,"SAN IGNACIO, Bolivia",Bolivia,,,Fatal(2),Destroyed,Airplane,,Cessna,U206G,No,1.0,Unknown,,Personal,,2.0,2.0,,0.0,VMC,Unknown,Foreign,,4.0,4.0,,True,4.0,1.0,True
20010706X01313,Accident,CHI01LA193,2001-07-04,"TAYLORVILLE, IL",United States,,,Non-Fatal,Substantial,Airplane,N5142D,Cessna,182,No,1.0,Reciprocating,,Skydiving,,0.0,0.0,,1.0,VMC,Descent,Probable Cause,10-12-2014,1.0,,,False,0.0,0.0,False
20010711X01377,Accident,WAS01RA012,2001-07-10,"LA PAZ, BOLIVIA",Bolivia,,,Non-Fatal,Substantial,Airplane,,Cessna,208B,No,1.0,Unknown,SCHD,Unknown,,0.0,7.0,6.0,0.0,VMC,Unknown,Foreign,,7.0,,,False,7.0,1.0,False
20010823X01761,Accident,IAD01FA097,2001-08-14,"MCGAHEYSVILLE, VA",United States,,,Fatal(2),Substantial,Airplane,N63351,Cessna,150,No,1.0,Reciprocating,,Instructional,,2.0,0.0,,0.0,VMC,Descent,Probable Cause,15-03-2011,2.0,,,False,2.0,1.0,False
20010830X01835,Accident,FTW01LA200,2001-08-18,"SALADO, TX",United States,,,Non-Fatal,Substantial,Airplane,N4795D,Cessna,182A,No,1.0,Reciprocating,,Skydiving,,0.0,0.0,,5.0,VMC,Descent,Probable Cause,10-12-2014,5.0,,,False,0.0,0.0,False
20010925X01988,Accident,WAS01WA028,2001-09-08,"Baborigame, Mexico",Mexico,,,Fatal(8),Destroyed,Airplane,,Cessna,TU206G,No,1.0,Unknown,NSCH,Unknown,,8.0,0.0,,0.0,IMC,Unknown,Foreign,,8.0,,,True,8.0,1.0,True
20011019X02116,Accident,FTW02LA009,2001-10-06,"CHICKASHA, OK",United States,,,Non-Fatal,Substantial,Airplane,N3862D,Cessna,182A,No,1.0,Reciprocating,,Skydiving,,0.0,0.0,1.0,1.0,VMC,Approach,Probable Cause,10-12-2014,1.0,,,False,0.0,0.0,False
20020110X00057,Accident,IAD02FA024,2001-12-30,"MILFORD, CT",United States,BDR,Igor I. Sikorsky Airport,Fatal(1),Substantial,Airplane,N7427J,Piper,PA-28R-180,No,1.0,Reciprocating,,Personal,,1.0,0.0,,0.0,VMC,Approach,Probable Cause,05-06-2013,1.0,,,False,1.0,1.0,False
20020109X00049,Accident,WAS02WA015,2002-01-07,"Tarapoto, Peru",Peru,,,Non-Fatal,Destroyed,Airplane,,Piper,PA-30,No,1.0,Unknown,NSCH,Unknown,,0.0,0.0,,6.0,VMC,Unknown,Foreign,,6.0,,,True,0.0,0.0,True
20020815X01400,Accident,FTW02WA234,2002-01-12,"EL RANCHITO, DOMINICAN REPUBLIC",Dominican Republic,,,Non-Fatal,Substantial,Airplane,,Cessna,A188,No,1.0,Unknown,,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Unknown,Foreign,,0.0,,,False,0.0,0.0,False
20020123X00101,Accident,FTW02LA067,2002-01-15,"IRAAN, TX",United States,2F0,Iraan Municipal Airport,Non-Fatal,Substantial,Airplane,N509R,Cessna,172,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,01-02-2016,1.0,,,False,0.0,0.0,False
20020815X01401,Accident,FTW02WA235,2002-01-23,"HATO VIEJO, DOMINICAN REPUBLIC",Dominican Republic,,,Non-Fatal,Substantial,Airplane,,Cessna,A188,No,1.0,Unknown,,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Unknown,Foreign,,0.0,,,False,0.0,0.0,False
20020220X00235,Accident,WAS02WA019,2002-02-12,"SANTA ELENA, VENEZUELA",Venezuela,,,Non-Fatal,Substantial,Airplane,,Cessna,182,No,1.0,Unknown,NSCH,Unknown,,0.0,0.0,4.0,0.0,VMC,Unknown,Foreign,,0.0,,,False,0.0,0.0,False
20020221X00240,Accident,WAS02RA021,2002-02-13,"CACKCHILA, Guatemala",Guatemala,,,Fatal(2),Destroyed,Airplane,,Cessna,U206,No,1.0,Unknown,NSCH,Unknown,,2.0,0.0,,0.0,VMC,Unknown,Foreign,,2.0,,,True,2.0,1.0,True
20020220X00238,Accident,DEN02LA025,2002-02-17,"DURANGO, CO",United States,00C,Animas Air Park,Non-Fatal,Substantial,Airplane,N4642J,Cessna,172N,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,08-04-2013,1.0,,,False,0.0,0.0,False
20090625X31711,Incident,DCA02RA024,2002-03-01,"Sydney, Australia",Australia,SDY,Sydney,Incident,Minor,Airplane,,Boeing,747,No,4.0,Turbo Fan,SCHD,Unknown,,0.0,0.0,,0.0,Unknown,Unknown,Foreign,07-07-2009,0.0,,,False,0.0,0.0,False
20020509X00646,Accident,FTW02WA140,2002-03-22,"Tegucigalpa, Honduras",Honduras,,,Fatal(2),Destroyed,Airplane,,Cessna,152,No,1.0,Unknown,,Instructional,,2.0,0.0,,0.0,VMC,Unknown,Foreign,,2.0,,,True,2.0,1.0,True
20020402X00439,Accident,WAS02WA029,2002-03-28,"CHITRE, PANAMA",Panama,,,Non-Fatal,Substantial,Airplane,,Cessna,340A,No,1.0,Unknown,NSCH,Unknown,,0.0,0.0,2.0,0.0,VMC,Unknown,Foreign,,0.0,,,False,0.0,0.0,False
20020404X00458,Accident,WAS02WA031,2002-04-01,"Newport, United Kingdom",United Kingdom,,,Fatal(2),Destroyed,Airplane,,Piper,PA-38-112,No,1.0,Unknown,,Personal,,2.0,0.0,,0.0,VMC,Unknown,Foreign,,2.0,,,True,2.0,1.0,True
20020509X00648,Accident,FTW02WA145,2002-04-05,"SANTA ANA, Bolivia",Bolivia,,,Fatal(4),Destroyed,Airplane,,Cessna,U206G,No,1.0,Unknown,NSCH,Unknown,,4.0,0.0,,0.0,Unknown,Unknown,Foreign,,4.0,,,True,4.0,1.0,True
20020422X00562,Accident,FTW02LA121,2002-04-13,"CONWAY, AR",United States,AR88,Poe's Airport,Non-Fatal,Substantial,Airplane,N4090D,Cessna,182A,No,1.0,Reciprocating,,Skydiving,,0.0,1.0,,4.0,VMC,Go-around,Probable Cause,30-10-2016,5.0,,,False,1.0,0.2,False
20020509X00647,Accident,WAS02RA036,2002-04-24,"CATACAMAS, Honduras",Honduras,,,Fatal(6),Destroyed,Airplane,N7344N,Cessna,TU206G,No,1.0,Unknown,,Aerial Observation,,6.0,0.0,,0.0,VMC,Unknown,Foreign,,6.0,,,True,6.0,1.0,True
20020509X00649,Accident,FTW02WA144,2002-05-07,"MAMAYAC, Ecuador",Ecuador,,,Fatal(4),Destroyed,Airplane,,Cessna,172,No,1.0,Unknown,NSCH,Unknown,,4.0,0.0,,0.0,VMC,Unknown,Foreign,,4.0,,,True,4.0,1.0,True
20020716X01141,Accident,CHI02CA191,2002-07-13,"MECOSTA, MI",United States,MI,Mecosta,Non-Fatal,Substantial,Airplane,N6912S,Cessna,150H,No,1.0,Reciprocating,,Personal,,0.0,0.0,,2.0,VMC,Takeoff,Probable Cause,13-05-2003,2.0,,,False,0.0,0.0,False
20020726X01232,Accident,CHI02CA211,2002-07-18,"SPEARFISH, SD",United States,SPF,Black Hills-Clyde Ice Field,Non-Fatal,Substantial,Airplane,N1373E,Cessna,172N,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,1.0,VMC,Takeoff,Probable Cause,09-09-2002,1.0,,,False,0.0,0.0,False
20020731X01275,Accident,CHI02CA214,2002-07-20,"LARETTO, MN",United States,MN66,INGLESIDE,Non-Fatal,Substantial,Airplane,N6321B,Cessna,182A,No,1.0,Reciprocating,,Personal,,0.0,0.0,,3.0,VMC,Landing,Probable Cause,13-05-2003,3.0,,,False,0.0,0.0,False
20020725X01215,Accident,FTW02WA213,2002-07-21,"Guachochi, Mexico",Mexico,,,Fatal(6),Destroyed,Airplane,,Cessna,206,No,1.0,Unknown,,Personal,,6.0,0.0,,0.0,VMC,Unknown,Foreign,,6.0,,,True,6.0,1.0,True
20020725X01214,Accident,FTW02WA215,2002-07-24,"Urrao, Colombia",Colombia,,,Fatal(3),Destroyed,Airplane,,Cessna,T210M,No,1.0,Unknown,,Personal,,3.0,3.0,,0.0,VMC,Unknown,Foreign,,6.0,6.0,,True,6.0,1.0,True
20020801X01283,Accident,CHI02CA224,2002-07-26,"MALTA, IL",United States,IL93,Hendrickson Flying Service,Non-Fatal,Substantial,Airplane,N2326S,Air Tractor,AT-301,No,1.0,Reciprocating,,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,09-09-2002,0.0,,,False,0.0,0.0,False
20020807X01321,Accident,FTW02WA229,2002-07-28,"PUERTO PORTILLO, PERU",Peru,,,Non-Fatal,Substantial,Airplane,,Cessna,T210N,No,1.0,Unknown,SCHD,Unknown,,0.0,0.0,3.0,3.0,VMC,Unknown,Foreign,,3.0,,,False,0.0,0.0,False
20020829X01479,Accident,FTW02WA241,2002-08-12,"TINAQUILLO, VENEZUELA",Venezuela,,,Non-Fatal,Substantial,Airplane,,Cessna,172N,No,1.0,Unknown,,Business,,0.0,1.0,2.0,0.0,VMC,Unknown,Foreign,,1.0,,,False,1.0,1.0,False
20020828X01471,Accident,CHI02CA248,2002-08-14,"RAY, ND",United States,XXX,PRIVATE AIRSTRIP,Non-Fatal,Substantial,Airplane,N7634Z,Piper,PA-25-235,No,1.0,Reciprocating,,Aerial Application,,0.0,0.0,,1.0,VMC,Takeoff,Probable Cause,20-09-2002,1.0,,,False,0.0,0.0,False
20020910X01576,Accident,ANC02FA107,2002-08-27,"KODIAK, AK",United States,,,Fatal(2),Substantial,Airplane,N7300R,Cessna,A185F,No,1.0,Reciprocating,NSCH,Unknown,C-air,2.0,2.0,,0.0,VMC,Approach,Probable Cause,21-05-2013,4.0,4.0,,False,4.0,1.0,False
20020906X01543,Accident,FTW02CA249,2002-09-04,"GRAHAM, TX",United States,E15,GRAHAM MUNI,Non-Fatal,Substantial,Airplane,N9855S,Piper,PA-28-161,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,01-04-2003,1.0,,,False,0.0,0.0,False
20020925X05215,Accident,CHI02CA279,2002-09-06,"Brookfield, WI",United States,,,Non-Fatal,,Airplane,N2601N,Cessna,120,No,1.0,Reciprocating,,Personal,,0.0,1.0,,1.0,VMC,Taxi,Probable Cause,25-11-2003,2.0,,,False,1.0,0.5,False
20020918X05174,Accident,FTW02WA260,2002-09-09,"SAN SALVADOR, El Salvador",El Salvador,,,Fatal(5),Destroyed,Airplane,,Cessna,310R,No,1.0,Unknown,,Executive/corporate,,5.0,0.0,,0.0,VMC,Unknown,Foreign,,5.0,,,True,5.0,1.0,True
20021018X05339,Accident,CHI02CA287,2002-09-17,"DODGE CENTER, MN",United States,,,Non-Fatal,Substantial,Airplane,N2870S,Cessna,150G,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,13-05-2003,1.0,,,False,0.0,0.0,False
20021021X05346,Accident,SEA02LA184,2002-09-28,"Estacada, OR",United States,,,Non-Fatal,Destroyed,Airplane,N5337B,Cessna,182,No,1.0,Reciprocating,,Skydiving,,0.0,0.0,,5.0,VMC,Cruise,Probable Cause,10-12-2014,5.0,,,True,0.0,0.0,True
20021004X05280,Accident,NYC02FA200,2002-09-30,"West Creek, NJ",United States,31E,Eagles Nest Airport,Fatal(1),Destroyed,Airplane,N5556Q,Mooney,M20E,No,1.0,Reciprocating,,Personal,,1.0,0.0,,0.0,VMC,Takeoff,Probable Cause,13-05-2003,1.0,,,True,1.0,1.0,True
20021024X05379,Accident,ANC03CA004,2002-10-20,"WASILLA, AK",United States,PAWS,WASILLA,Non-Fatal,Substantial,Airplane,N1302D,Cessna,180,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,01-04-2003,1.0,,,False,0.0,0.0,False
20021030X05407,Accident,ANC03CA006,2002-10-25,"ANCHORAGE, AK",United States,Z41,Lake Hood Strip,Non-Fatal,Substantial,Airplane,N5244D,Cessna,180,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Taxi,Probable Cause,29-04-2003,1.0,,,False,0.0,0.0,False
20021106X05437,Accident,FTW03WA021,2002-10-28,"CARABALLEDA, Venezuela",Venezuela,,,Fatal(4),Destroyed,Airplane,,Piper,PA-34-200T,No,1.0,Unknown,,Personal,,4.0,0.0,,0.0,IMC,Unknown,Foreign,,4.0,,,True,4.0,1.0,True
20021105X05434,Accident,ANC03CA008,2002-10-29,"Palmer, AK",United States,,,Non-Fatal,Destroyed,Airplane,N878A,Piper,PA-22,No,1.0,Reciprocating,,Personal,,0.0,0.0,,3.0,VMC,Takeoff,Probable Cause,25-02-2003,3.0,,,True,0.0,0.0,True
20021106X05438,Accident,FTW03WA032,2002-11-03,"CAMBITA, Dominican Republic",Dominican Republic,,,Fatal(1),Destroyed,Airplane,N74946,Piper,PA-31-350,No,1.0,Unknown,,Personal,,1.0,2.0,,0.0,VMC,Unknown,Foreign,,3.0,3.0,,True,3.0,1.0,True
20021121X05504,Accident,FTW03LA041,2002-11-17,"Houston, TX",United States,,,Fatal(1),,Airplane,N4794P,Cessna,152,No,1.0,Reciprocating,,Instructional,,1.0,0.0,,1.0,VMC,Descent,Probable Cause,25-09-2009,2.0,,,False,1.0,0.5,False
20021211X05592,Accident,MIA03CA026,2002-12-08,"PENSACOLA, FL",United States,PNS,Pensacola Regional Airport,Non-Fatal,Substantial,Airplane,N2585B,Piper,PA38,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,13-05-2003,1.0,,,False,0.0,0.0,False
20021226X05636,Accident,MIA03FA034,2002-12-25,"MANTEO, NC",United States,,,Fatal(1),Substantial,Airplane,N1122Y,Cessna,208B,No,1.0,Turbo Prop,,Positioning,,1.0,0.0,,0.0,IMC,Approach,Probable Cause,25-04-2014,1.0,,,False,1.0,1.0,False
20030106X00019,Accident,MIA03CA037,2002-12-26,"TALLAHASSEE, FL",United States,TLH,TALLAHASSEE REGIONAL,Non-Fatal,Substantial,Airplane,N752CF,Piper,PA-30,No,2.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Standing,Probable Cause,18-04-2003,1.0,,,False,0.0,0.0,False
20030127X00114,Accident,FTW03FA089,2003-01-24,"San Angelo, TX",United States,TS65,Ducote Airpark,Non-Fatal,Destroyed,Airplane,N944FE,Cessna,208B,No,1.0,Turbo Prop,,Instructional,,0.0,2.0,,0.0,VMC,Maneuvering,Probable Cause,28-10-2011,2.0,,,True,2.0,1.0,True
20030207X00177,Accident,MIA03CA053,2003-01-26,"EVERGLADES CITY, FL",United States,X01,EVERGLADES,Non-Fatal,Substantial,Airplane,N9973H,Cessna,182R,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,2.0,VMC,Landing,Probable Cause,23-04-2003,2.0,,,False,0.0,0.0,False
20090526X02836,Incident,ENG03WA007,2003-02-13,"Okinawa, Japan",Japan,OKA,Okinawa,Incident,,Airplane,,Boeing,747,No,4.0,Turbo Fan,SCHD,Unknown,,0.0,0.0,,0.0,Unknown,Unknown,Foreign,10-06-2009,0.0,,,False,0.0,0.0,False
20090512X15548,Accident,ENG03RA010,2003-02-13,"Caqueta Province, Colombia",Colombia,,,Non-Fatal,Destroyed,Airplane,N1116G,Cessna,208,No,1.0,Turbo Prop,,Public Aircraft - Federal,,0.0,0.0,3.0,0.0,VMC,Unknown,Foreign,10-06-2009,0.0,,,True,0.0,0.0,True
20030325X00386,Accident,ATL03FA064,2003-03-21,"Monroe, GA",United States,,,Fatal(2),Destroyed,Airplane,N219ME,Cessna,172S,No,1.0,Reciprocating,,Instructional,,2.0,0.0,,0.0,VMC,Maneuvering,Probable Cause,02-07-2009,2.0,,,True,2.0,1.0,True
20030730X01222,Accident,IAD03CA044,2003-03-27,"CLEVELAND, OH",United States,CGF,Cuyahoga County,Non-Fatal,Substantial,Airplane,N613SP,Cessna,172S,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,30-09-2003,1.0,,,False,0.0,0.0,False
20030407X00443,Incident,ATL03IA073,2003-04-01,"Eufaula, AL",United States,EUF,Weedon Field,Incident,Minor,Airplane,N696SP,Cessna,182P,No,1.0,Reciprocating,,Personal,,0.0,0.0,,3.0,VMC,Cruise,Probable Cause,05-02-2013,3.0,,,False,0.0,0.0,False
20030416X00514,Accident,MIA03CA095,2003-04-13,"OLIVE BRANCH, MS",United States,KOLV,Olive Branch Airport,Non-Fatal,Substantial,Airplane,N757AZ,Cessna,152,No,1.0,Reciprocating,,Instructional,,0.0,0.0,,2.0,VMC,Approach,Probable Cause,30-12-2003,2.0,,,False,0.0,0.0,False
20030513X00648,Accident,MIA03CA103,2003-05-03,"MADISON, MS",United States,,,Non-Fatal,Substantial,Airplane,N175W,Piper,PA-22-150,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,23-07-2003,1.0,,,False,0.0,0.0,False
20030605X00785,Accident,MIA03CA113,2003-05-27,"PLANT CITY, FL",United States,KPCM,Plant City Municipal Airport,Non-Fatal,Substantial,Airplane,N76494,Cessna,120,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,30-12-2003,0.0,,,False,0.0,0.0,False
20030711X01071,Accident,LAX03CA203,2003-06-12,"LINCOLN, CA",United States,LHM,Lincoln Regional Airport,Non-Fatal,Substantial,Airplane,N1156N,Mooney,M20J,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,30-09-2003,1.0,,,False,0.0,0.0,False
20030819X01351,Accident,IAD03CA057,2003-06-13,"SUTTON, WV",United States,48I,BRAXON COUNTY,Non-Fatal,Substantial,Airplane,N55175,Boeing,A75N1(PT17),No,1.0,Reciprocating,,Personal,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,30-12-2003,0.0,,,False,0.0,0.0,False
20030701X00995,Accident,SEA03CA102,2003-06-14,"SILVER CITY, MT",United States,MT18,SILVER CITY,Non-Fatal,Substantial,Airplane,N82946,Piper,PA-18,No,1.0,Reciprocating,,Personal,,0.0,0.0,,2.0,VMC,Go-around,Probable Cause,30-09-2003,2.0,,,False,0.0,0.0,False
20030625X00951,Accident,MIA03FA124B,2003-06-17,"Deerfield Beach, FL",United States,,,Fatal(5),Destroyed,Airplane,N759XA,Cessna,182Q,No,1.0,Reciprocating,,Personal,,5.0,0.0,,0.0,VMC,Cruise,Probable Cause,21-04-2016,5.0,,,True,5.0,1.0,True
20030625X00951,Accident,MIA03FA124A,2003-06-17,"Deerfield Beach, FL",United States,,,Fatal(5),Destroyed,Airplane,N4903F,Cessna,172N,No,1.0,Reciprocating,,Personal,,5.0,0.0,,0.0,VMC,Cruise,Probable Cause,21-04-2016,5.0,,,True,5.0,1.0,True
20030707X01026,Accident,MIA03CA125,2003-06-18,"MELBOURNE, FL",United States,MLB,MELBOURNE REGIONAL,Non-Fatal,Substantial,Airplane,N53352,Cessna,172S,No,1.0,Reciprocating,,Personal,,0.0,0.0,,1.0,VMC,Landing,Probable Cause,30-09-2003,1.0,,,False,0.0,0.0,False
